TR11080-9,Poa pratensis,"Meadow Grass, Kentucky Blue",300000.413.000,Allergens
TR11081-7,Agrostis stolonifera,"Redtop, Bentgrass",,Allergens
TR11082-5,"House dust, Greer","House dust, Greer",,Allergens
TR11083-3,"House dust, Hollister-Stier","House dust, Hollister-Stier",300000.754.000,Allergens
TR11084-1,Apis mellifera,Honey Bee,300000.711.000,Allergens
TR11085-8,Dolichovespula maculata,White-faced Hornet,300000.713.000,Allergens
TR11086-6,Gasterophilus intestinalis,Horse Bot Fly,,Allergens
TR11087-4,Vespula spp.,Common Wasp (Yellow jacket),300000.717.000,Allergens
TR11088-2,Polistes spp.,Paper Wasp,300000.714.000,Allergens
TR11089-0,Dolichovespula arenaria,Yellow Hornet,300000.712.000,Allergens
TR11090-8,Blatella germanica,"Cockroach, German",,Allergens
TR11091-6,Solenopsis invicta,Fire Ant,300000.702.000,Allergens
TR11092-4,Aedes communis,Mosquito,300000.701.000,Allergens
TR11093-2,Cladotanytarsus lewisi,Green Nimitti,,Allergens
TR11094-0,Chironomus thummi,Blood Worm,,Allergens
TR11095-7,Vespa crabro,European Hornet,300000.716.000,Allergens
TR11096-5,Trogoderma angustum,Berlin Beetle,,Allergens
TR11097-3,Bombyx mori,Moth,,Allergens
TR11098-1,Green coffee beans,Green coffee beans,,Allergens
TR11099-9,Castor bean,Castor bean,,Allergens
TR11100-5,Ispaghula,Ispaghula,,Allergens
TR11101-3,Silk waste,Silk waste,,Allergens
TR11102-1,Bombyx mori,Bombyx mori,,Allergens
TR11103-9,Isocyanate TDI,Isocyanate TDI,,Allergens
TR11104-7,Isocyanate MDI,Isocyanate MDI,,Allergens
TR11105-4,Isocyanate HDI,Isocyanate HDI,300000.801.000,Allergens
TR11106-2,Ethylene oxide,Ethylene oxide,,Allergens
TR11107-0,Phthalic anhydride,Phthalic anhydride,,Allergens
TR11108-8,Formaldehyde/Formalin,Formaldehyde/Formalin,,Allergens
TR11109-6,Ficus spp.,Ficus spp.,,Allergens
TR11110-4,Hevea brasiliensis,Latex,300000.467.000,Allergens
TR11111-2,Cotton seed,Cotton seed,300000.559.000,Allergens
TR11112-0,Sunflower seed,Sunflower seed,300000.625.000,Allergens
TR11113-8,Chloramin T,Chloramin T,,Allergens
TR11114-6,Trimellitic anhydride,Trimellitic anhydride,,Allergens
TR11115-3,Alpha-amylase,Alpha-amylase,,Allergens
TR11116-1,Penicillium notatum,Penicillium notatum,300000.857.000,Allergens
TR11117-9,Stemphylium botryosum,Stemphylium botryosum,,Allergens
TR11118-7,Rhizopus nigricans,Rhizopus nigricans,300000.260.000,Allergens
TR11119-5,Aureobasidium pullulans,Aureobasidium pullulans,,Allergens
TR11120-3,Phoma betae,Phoma betae,,Allergens
TR11121-1,Epicoccum purpurascens,Epicoccum purpurascens,,Allergens
TR11122-9,Trichoderma viride,Trichoderma viride,,Allergens
TR11123-7,Curvularia lunata,Curvularia lunata,,Allergens
TR11124-5,Cladosporium herbarum,Cladosporium herbarum,300000.258.000,Allergens
TR11125-2,Cephalosporium acremonium,Cephalosporium acremonium,300000.255.000,Allergens
TR11126-0,Trichophyton rubrum,Trichophyton rubrum,,Allergens
TR11127-8,Aspergillus niger,Aspergillus niger,300000.253.000,Allergens
TR11128-6,Aspergillus fumigatus,Aspergillus fumigatus,300000.252.000,Allergens
TR11129-4,Mucor racemosus,Mucor racemosus,,Allergens
TR11130-2,Candida albicans,Candida albicans,300000.254.000,Allergens
TR11131-0,Alternaria alternata,Alternaria alternata,300000.251.000,Allergens
TR11132-8,Botrytis cinerea,Botrytis cinerea,,Allergens
TR11133-6,Pityrosporum orbiculare,Pityrosporum orbiculare,,Allergens
TR11134-4,Helminthosporium halodes,Helminthosporium halodes,,Allergens
TR11135-1,Staphylococcal enterotoxin A,Staphylococcal enterotoxin A,,Allergens
TR11136-9,Staphylococcal enterotoxin B,Staphylococcal enterotoxin B,,Allergens
TR11137-7,Fusarium moniliforme,Fusarium moniliforme,300000.257.000,Allergens
TR11138-5,"Cotton, crude fibers","Cotton, Crude Fibers",,Allergens
TR11139-3,Seminal fluid Antibody,Seminal fluid Antibody,300000.802.000,Allergens
TR11140-1,Ascaris,Ascaris,,Allergens
TR11141-9,Echinococcus,Echinococcus,,Allergens
TR11142-7,Anisakis,Anisakis,,Allergens
TR11143-5,Succinylcholine,Suxamethonium,300000.860.000,Allergens
TR11144-3,Adrenocorticotrophic hormone,Adrenocorticotrophic hormone,300000.851.000,Allergens
TR11145-0,Protamine,Protamine,,Allergens
TR11146-8,Tetanus toxoid,Tetanus toxoid,,Allergens
TR11147-6,Chymopapain,Chymopapain,,Allergens
TR11148-4,Reindeer epithelium,Reindeer epithelium,,Allergens
TR11149-2,Mink epithelium,Mink epithelium,,Allergens
TR11150-0,Bovine serum albumin,Bovine Serum Albumin,,Allergens
TR11151-8,Horse serum proteins,Horse serum proteins,,Allergens
TR11152-6,Rabbit serum proteins,Rabbit serum proteins,,Allergens
TR11153-4,Chinchilla epithelium,Chinchilla epithelium,,Allergens
TR11154-2,Gerbil epithelium,Gerbil epithelium,,Allergens
TR11155-9,Fox epithelium,Fox epithelium,,Allergens
TR11156-7,Rabbit urine proteins,Rabbit urine proteins,,Allergens
TR11157-5,Swine urine proteins,Swine urine proteins,,Allergens
TR11158-3,Finch feathers,Finch feathers,300000.731.000,Allergens
TR11159-1,Pigeon feathers,Pigeon feathers,,Allergens
TR11160-9,Deer epithelium,Deer epithelium,,Allergens
TR11161-7,Ferret epithelium,Ferret epithelium,,Allergens
TR11162-5,Chicken droppings,Chicken droppings,,Allergens
TR11163-3,Chicken serum proteins,Chicken serum proteins,300000.726.000,Allergens
TR11164-1,Cat serum albumin,Cat serum albumin,300000.725.000,Allergens
TR11165-8,Dog serum albumin,Dog serum albumin,,Allergens
TR11166-6,Swine serum albumin,Swine serum albumin,,Allergens
TR11167-4,Mackerel,Mackerel,300000.588.000,Allergens
TR11168-2,Rubus fruticosus,Blackberry,,Allergens
TR11169-0,Agaricus hortensis,Mushroom,300000.301.000,Allergens
TR11170-8,Brassica oleracea var. gemmifera,Brussel Sprouts,,Allergens
TR11171-6,Foeniculum vulgare,Fennel Seed,,Allergens
TR11172-4,Cinnamomum spp.,Cinnamon,300000.547.000,Allergens
TR11173-2,Coffea spp.,Coffee,300000.555.000,Allergens
TR11174-0,Camellia sinensis,Tea,,Allergens
TR11175-7,Papaver somniferum,Poppy Seed,300000.606.000,Allergens
TR11176-5,Cucurbita pepo,Cucurbita pepo,,Allergens
TR11177-3,Beta vulgaris,Sugar-beet Seed,,Allergens
TR11178-1,Vanilla planifolia,Vanilla,300000.630.000,Allergens
TR11179-9,Whey,Cow's Whey,300000.632.000,Allergens
TR11180-7,Cyamopsis tetragonolobus,Guar Gum,,Allergens
TR11181-5,Honey,Honey,300000.579.000,Allergens
TR11182-3,Pinus edulis,Pine Nut,300000.469.000,Allergens
TR11183-1,Loligo spp.,Squid,300000.585.000,Allergens
TR11184-9,Asparagus officinalis,Asparagus,300000.527.000,Allergens
TR11185-6,Solanum melongena,"Aubergine, Eggplant",,Allergens
TR11186-4,Piper nigrum,Piper nigrum,300000.610.000,Allergens
TR11187-2,Anguilla anguilla,Eel,,Allergens
TR11188-0,Carum carvi,Caraway,,Allergens
TR11189-8,Myristica fragrans,Mace,,Allergens
TR11190-6,Elettaria cardamomum,Cardamon,,Allergens
TR11191-4,Syzygium aromaticum,Clove,,Allergens
TR11192-2,Ocimum basilicum,Basil,300000.595.000,Allergens
TR11193-0,Zingiber officinale,Ginger,,Allergens
TR11194-8,Pimpinella anisum,Anise,,Allergens
TR11195-5,Artemisia dracunculus,Tarragon,,Allergens
TR11196-3,Thymus vulgaris,Thyme,,Allergens
TR11197-1,Origanum majorana,Marjoram,,Allergens
TR11198-9,Levisticum officinale,Lovage,,Allergens
TR11199-7,Foeniculum vulgare,"Fennel, Fresh",,Allergens
TR11200-3,Anethum graveolens,Dill,,Allergens
TR11201-1,Laurus nobilis,Bay Leaf,,Allergens
TR11202-9,Capsicum frutescens,Chili Pepper,300000.539.000,Allergens
TR11203-7,Santa Maria,Curry,,Allergens
TR11204-5,Myristica fragrans,Nutmeg,300000.468.000,Allergens
TR11205-2,Origanum vulgare,Oregano,300000.599.000,Allergens
TR11206-0,Elk/moose meat,Elk/moose meat,,Allergens
TR11207-8,Mare's Milk,Mare's Milk,,Allergens
TR11208-6,Phaseolus vulgaris,Red Kidney Bean,300000.617.000,Allergens
TR11209-4,Vaccinium myrtillis,Blueberry,300000.628.000,Allergens
TR11210-2,Phoenix dactylifera,Date,,Allergens
TR11211-0,Brassica oleracea var. botrytis,Cauliflower,,Allergens
TR11212-8,Psidium guajava,Guava,,Allergens
TR11213-6,Carica papaya,Papaya,300000.540.000,Allergens
TR11214-4,Passiflora edulis,Passion Fruit,,Allergens
TR11215-1,Averrhoa carambola,Carambola,,Allergens
TR11216-9,Ceratonia siliqua,Carob,,Allergens
TR11217-7,Acacia spp.,Gum Arabic,,Allergens
TR11218-5,Astragalus spp.,Tragacanth,,Allergens
TR11219-3,Goat milk,Goat milk,300000.574.000,Allergens
TR11220-1,Diospyros kaki,Persimmon (Kaki Fruit),,Allergens
TR11221-9,Citrus reticulata,"Mandarin (Tangerine, Clementine, Satsumas)",,Allergens
TR11222-7,Hippoglossus hippoglossus,Halibut,300000.577.000,Allergens
TR11223-5,Palinurus spp.,Langust (Spiny Lobster),,Allergens
TR11224-3,Trigonella foenum-graecum,Fenugreek,,Allergens
TR11225-0,Citrus aurantifolia,Lime,,Allergens
TR11226-8,Merluccius merluccius,Hake,,Allergens
TR11227-6,Sardina pilchardus,Sardine (Pilchard),,Allergens
TR11228-4,Cicer arietinus,Chick Pea,300000.546.000,Allergens
TR11229-2,Lathyrus sativus,Blue Vetch,,Allergens
TR11230-0,Lepidorhombus whiffiagonis,Megrim,,Allergens
TR11231-8,Xiphias gladius,Swordfish,300000.633.000,Allergens
TR11232-6,Engraulis encrasicolus,Anchovy,300000.567.000,Allergens
TR11233-4,Helix aspersa,Snail,300000.576.000,Allergens
TR11234-2,Phaseolus vulgaris,Green Bean,300000.575.000,Allergens
TR11235-9,Brassica napus,Rape Seed,,Allergens
TR11236-7,Coriandrum sativum,Coriander,300000.556.000,Allergens
TR11237-5,Artocarpus heterophyllus,Jack Fruit,,Allergens
TR11238-3,Beta vulgaris,Beetroot,300000.530.000,Allergens
TR11239-1,Astacus astacus,Crayfish,,Allergens
TR11240-9,Horse meat,Horse meat,,Allergens
TR11241-7,Ribes sylvestre,Red Currant,,Allergens
TR11242-5,Conalbumin,Conalbumin,,Allergens
TR11243-3,Humulus lupulus,Hop (Fruit Cone),,Allergens
TR11244-1,Sheep milk,Sheep milk,,Allergens
TR11245-8,Sheep whey,Sheep whey,,Allergens
TR11246-6,Ficus carica,Fig,,Allergens
TR11247-4,Citrullus lanatus,Watermelon,300000.548.000,Allergens
TR11248-2,Rosa spp.,Rose Hip,,Allergens
TR11249-0,Crocus sativus,Saffron,300000.560.000,Allergens
TR11250-8,Mentha piperita,Mint,,Allergens
TR11251-6,Linum usitatissimum,Linseed,,Allergens
TR11252-4,Bovine lactoferrin,Bovine lactoferrin,,Allergens
TR11253-2,Lupinus albus,Lupin Seed,,Allergens
TR11254-0,Ziziphus jujuba,Jujube,,Allergens
TR11255-7,Solea solea,Sole,300000.623.000,Allergens
TR11256-5,Pimenta dioica,Allspice,,Allergens
TR11257-3,Dactylopius coccus,Cochineal Extract (Carmine red),,Allergens
TR11258-1,Vaccinium oxycoccus,Cranberry,300000.629.000,Allergens
TR11259-9,Olea europaea,"Olive (Black, Fresh)",300000.597.000,Allergens
TR11260-7,Rubus idaeus,Rasberry,300000.618.000,Allergens
TR11261-5,Salvia officinalis,Sage,,Allergens
TR11262-3,Macadamia nut,Macadamia nut,300000.587.000,Allergens
TR11263-1,Haliotis spp.,Abalone,,Allergens
TR11264-9,Chenopodium quinoa,Quinoa,,Allergens
TR11265-6,Litchi chinensis,Litchi,300000.584.000,Allergens
TR11266-4,Yam,Yam,,Allergens
TR11267-2,Distichlis spicata,Salt Grass,,Allergens
TR11268-0,Arrhenatherum elatius,False Oat-grass,,Allergens
TR11269-8,Sitophilus granarius,Grain Weevil,,Allergens
TR11270-6,Ephestia kuehniella,Mediterranean Flour Moth,,Allergens
TR11271-4,Tabanus spp.,Horse Fly,300000.715.000,Allergens
TR11272-2,Bombus terrestris,Bumblebee,,Allergens
TR11273-0,Periplaneta americana,"Cockroach, American",,Allergens
TR11274-8,Blatta orientalis,"Cockroach, Oriental",,Allergens
TR11275-5,Papain,Papain,,Allergens
TR11276-3,Bromelin,Bromelin,,Allergens
TR11277-1,Phospholipase,Phospholipase,,Allergens
TR11278-9,Maxatase,Maxatase,,Allergens
TR11279-7,Alkalase,Alkalase,,Allergens
TR11280-5,Savinase,Savinase,,Allergens
TR11281-3,Lysozyme,Lysozyme,,Allergens
TR11282-1,Hexahydrophtalic anhydride,Hexahydrophtalic anhydride,,Allergens
TR11283-9,Maleic anhydride,Maleic anhydride,,Allergens
TR11284-7,Methyltetrahydrophtalic anhydride,Methyltetrahydrophtalic anhydride,,Allergens
TR11285-4,Triplochiton scleroxylon,Abachi Wood Dust,,Allergens
TR11286-2,Pepsin,Pepsin,,Allergens
TR11287-0,Bougainvillea Spp.,Bougainvillea Spp.,,Allergens
TR11288-8,Ustilago nuda/tritici,Ustilago nuda/tritici,,Allergens
TR11289-6,Trichosporon pullulans,Trichosporon pullulans,,Allergens
TR11290-4,Ulocladium chartarum,Ulocladium chartarum,,Allergens
TR11291-2,Chaetomium globosum,Chaetomium globosum,300000.256.000,Allergens
TR11292-0,Penicillium frequentans,Penicillium frequentans,,Allergens
TR11293-8,Trichophyton ment. var goetzii,Trichophyton ment. var goetzii,,Allergens
TR11294-6,Trichophyton ment. var interdigitale,Trichophyton ment. var interdigitale,,Allergens
TR11295-3,Aspergillus fumigatus Asp f1,Aspergillus fumigatus Asp f1,,Allergens
TR11296-1,Aspergillus fumigatus Asp f2,Aspergillus fumigatus Asp f2,,Allergens
TR11297-9,Aspergillus fumigatus Asp f3,Aspergillus fumigatus Asp f3,,Allergens
TR11298-7,Aspergillus fumigatus Asp f4,Aspergillus fumigatus Asp f4,,Allergens
TR11299-5,Aspergillus fumigatus Asp f6,Aspergillus fumigatus Asp f6,,Allergens
TR11300-1,Staphylococcal enterotoxin C,Staphylococcal enterotoxin C,,Allergens
TR11301-9,Staphylococcal enterotoxin D,Staphylococcal enterotoxin D,,Allergens
TR11302-7,Staphylococcal enterotoxin TSST,Staphylococcal enterotoxin TSST,,Allergens
TR11303-5,Malassezia spp.,Malassezia spp.,,Allergens
TR11304-3,Tobacco leaf,Tobacco leaf,,Allergens
TR11305-0,"Artemisia salina, fish feed","Artemisia salina, fish feed",,Allergens
TR11306-8,"Tetramin, fish feed","Tetramin, fish feed",,Allergens
TR11307-6,"Daphnia, fish feed","Daphnia, fish feed",,Allergens
TR11308-4,Tenebrio mollitor,Mealworm,,Allergens
TR11309-2,Streptavidin,Streptavidin,,Allergens
TR11310-0,maltose-binding protein,Maltose-binding Protein,,Allergens
TR11311-8,Picea excelsa,Spruce,,Allergens
TR11312-6,Aesculus hippocastanum,Horse Chestnut,,Allergens
TR11313-4,Sambucus nigra,Elder,,Allergens
TR11314-2,Castanea sativa,Castanea sativa,,Allergens
TR11315-9,Pseudotsuga taxifolia,Douglas Fir,,Allergens
TR11316-7,Carpinus betulus,Horn Beam,,Allergens
TR11317-5,Liquidambar styraciflua,Sweet Gum,,Allergens
TR11318-3,Libocedrus decurrens,Cedar,,Allergens
TR11319-1,Pinus radiata,Pine,300000.470.000,Allergens
TR11320-9,Phoenix canariensis,Date,,Allergens
TR11321-7,Schinus molle,Peppertree,,Allergens
TR11322-5,Quercus virginiana,Virginia Live Oak,,Allergens
TR11323-3,Paloverde,Paloverde,,Allergens
TR11324-1,Cupressus arizonica,Cypress,,Allergens
TR11325-8,Elaeis guineensis,Oil Palm,,Allergens
TR11326-6,Brassica napus,Rape,,Allergens
TR11327-4,Helianthus annuus,Sunflower,,Allergens
TR11328-2,Matricaria chamomilla,Camomile,,Allergens
TR11329-0,Lupinus spp.,Lupin,,Allergens
TR11330-8,Beta vulgaris,Beta vulgaris,,Allergens
TR11331-6,Acer negundo,Box-elder,300000.461.000,Allergens
TR11332-4,Juglans californica,Walnut,300000.491.000,Allergens
TR11333-2,Platanus acerifolia,"Maple Leaf Sycamore, London Plane",,Allergens
TR11334-0,Salix caprea,Willow,,Allergens
TR11335-7,Populus deltoides,Cottonwood,,Allergens
TR11336-5,Fraxinus americana,White Ash,300000.466.000,Allergens
TR11337-3,Pinus strobus,White Pine,,Allergens
TR11338-1,Cryptomeria japonica,Japanese Cedar,,Allergens
TR11339-9,Eucalyptus spp.,"Eucalyptus, Gum Tree",,Allergens
TR11340-7,Acacia longifolia,Acacia,,Allergens
TR11341-5,Alnus incana,Grey Alder,,Allergens
TR11342-3,Prosopis juliflora,Mesquite,,Allergens
TR11343-1,Tilia cordata,Linden,,Allergens
TR11344-9,Melaleuca leucadendron,"Melaleuca, Cajeput-tree",,Allergens
TR11345-6,Ligustrum vulgare,Privet,,Allergens
TR11346-4,Carya pecan,"Pecan, Hickory",,Allergens
TR11347-2,Cupressus sempervirens,Italian/Mediterranean/Funeral Cypress,,Allergens
TR11348-0,Betula verrucosa,Common Silver Birch,300000.465.000,Allergens
TR11349-8,Corylus avellana,Hazel,300000.558.000,Allergens
TR11350-6,Fagus grandifolia,American Beech,,Allergens
TR11351-4,Juniperus sabinoides,Mountain Juniper,,Allergens
TR11352-2,Quercus alba,Oak,300000.471.000,Allergens
TR11353-0,Morus alba,Mulberry,,Allergens
TR11354-8,Arecastrum romanzoffianum,Queen Palm,,Allergens
TR11355-5,Casuarina equisetifolia,Australian Pine,,Allergens
TR11356-3,Ulmus americana,Elm,300000.472.000,Allergens
TR11357-1,Olea europaea,Olea europaea,,Allergens
TR11358-9,Ambrosia artemisiifolia,Common Ragweed,300000.361.000,Allergens
TR11359-7,Chenopodium album,"Goosefoot, Lambs Quarters",,Allergens
TR11360-5,Salsola kali,"Saltwort (Prickly), Russian Thistle",,Allergens
TR11361-3,Solidago virgaurea,Goldenrod,,Allergens
TR11362-1,Xanthium commune,Cocklebur,,Allergens
TR11363-9,Amaranthus retroflexus,Common Pigweed,,Allergens
TR11364-7,Atriplex lentiformis,"Scale, Lenscale",,Allergens
TR11365-4,Iva ciliata,Rough Marshelder,,Allergens
TR11366-2,Kochia scoparia,Firebush (Kochia),,Allergens
TR11367-0,Rumex acetosella,Sheep Sorrel,,Allergens
TR11368-8,Parietaria officinalis,Wall Pellitory,,Allergens
TR11369-6,Ambrosia psilostachya,Western Ragweed,,Allergens
TR11370-4,Urtica dioica,Nettle,,Allergens
TR11371-2,Parietaria judaica,Wall Pellitory,,Allergens
TR11372-0,Ambrosia trifida,Giant Ragweed,300000.362.000,Allergens
TR11373-8,Franseria acanthicarpa,False Ragweed,,Allergens
TR11374-6,Artemisia absinthium,Wormwood,,Allergens
TR11375-3,Artemisia vulgaris,Mugwort,,Allergens
TR11376-1,Chrysanthemum leucanthemum,"Marguerite, Ox-eye Daisy",,Allergens
TR11377-9,Taraxacum vulgare,Dandelion,,Allergens
TR11378-7,Plantago lanceolata,"Plantain (English), Ribwort",,Allergens
TR11379-5,3-Androstanediol Glucuronide,3-Androstanediol Glucuronide,,Chemistry
TR11380-3,Alkaline Phosphatase Bone,Alkaline Phosphatase Bone,,Chemistry
TR11381-1,Alpha 1-antitrypsin clearance,Alpha 1-antitrypsin clearance,300000.131.000,Immunology
TR11382-9,Amoxapine,Amoxapine,,Chemistry
TR11383-7,Antithrombin III Antigen,Antithrombin III Antigen,200000.507.800,Hematology
TR11384-5,Apolipoprotein A II,Apolipoprotein A II,,Chemistry
TR11385-2,Apolipoprotein B 100,Apolipoprotein B 100,,Chemistry
TR11386-0,Arsenic Inorganic,Arsenic Inorganic,,Chemistry
TR11387-8,Beta Hydroxybutyrate Dehydrogenase,Beta Hydroxybutyrate Dehydrogenase,,Chemistry
TR11388-6,Bleeding Time in Vitro,Bleeding Time in Vitro,,Hematology
TR11389-4,Blood Film Review,Blood Film Review,200000.230.000,Hematology
TR11390-2,Blood Gases,Blood Gases,100000.148.000,Chemistry
TR11391-0,Calcium Corrected,Calcium Corrected,100000.155.200,Chemistry
TR11392-8,Cell Differential,Cell Differential,200000.850.200,Hematology
TR11393-6,Chylomicrons,Chylomicrons,,Chemistry
TR11394-4,Clinical Consultation Autopsy Pathology,Clinical Consultation Autopsy Pathology,,Pathology
TR11395-1,Clinical Consultation Cancer Cytogenetics,Clinical Consultation Cancer Cytogenetics,,Pathology
TR11396-9,Clinical Consultation Cytogenetics,Clinical Consultation Cytogenetics,,Pathology
TR11397-7,Clinical Consultation Cytology Non-Cervico/Vaginal,Clinical Consultation Cytology Non-Cervico/Vaginal,700000.111.000,Pathology
TR11398-5,Clinical Consultation Molecular Pathology,Clinical Consultation Molecular Pathology,,Pathology
TR11399-3,Clinical Consultation Non-Gynecological Fine Needle Aspiration Biopsy,Clinical Consultation Non-Gynecological Fine Needle Aspiration Biopsy,700000.112.000,Pathology
TR11400-9,Clinical Consultation Papanicolaou Smear Conventional,Clinical Consultation Papanicolaou Smear Conventional,,Pathology
TR11401-7,Clinical Consultation Papanicolaou Smear Liquid Based,Clinical Consultation Papanicolaou Smear Liquid Based,700000.110.000,Pathology
TR11402-5,Clostridium difficile Screen,Clostridium difficile Screen,500000.412.000,Microbiology
TR11403-3,Cortisol,Cortisol,100000.242.000,Chemistry
TR11404-1,Cortisol Free,Cortisol Free,100000.242.100,Chemistry
