20789-4,Escherichia coli serotype,Escherichia coli serotype,
20790-2,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
20791-0,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
2079-2,Chloride,Chloride; 24h Urine,100000.186.000
20792-8,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
20793-6,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
20794-4,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
20795-1,Eastern equine encephalitis virus Ab,Eastern Equine Encephalitis virus antibody,
20797-7,Endotoxin identified,Endotoxin,
20798-5,Clostridium perfringens enterotoxin,Clostridium perfringens Enterotoxin,
20799-3,Clostridium perfringens enterotoxin,Clostridium perfringens Enterotoxin,
20-8,Amoxicillin+Clavulanate,"Amoxicillin + Clavulanic Acid, MIC",
2080-0,Cholate,Cholate,
20800-9,Clostridium perfringens enterotoxin,Clostridium perfringens Enterotoxin,
20801-7,Encephalitozoon cuniculi Ab,Encephalitozoon cuniculi antibody,
20802-5,Epizootic hemorrhagic disease virus Ab,Epizootic Hemorrhagic Disease virus antibody,
20803-3,Epizootic hemorrhagic disease virus Ab,Epizootic Hemorrhagic Disease virus antibody,
20804-1,Epizootic hemorrhagic disease virus Ag,Epizootic Hemorrhagic Disease virus antigen,
20805-8,Epizootic hemorrhagic disease virus Ag,Epizootic Hemorrhagic Disease virus antigen,
20806-6,Saint Louis encephalitis virus Ab,Saint Louis Encephalitis virus antibody,
20807-4,Equine arteritis virus,Equine Arteritis virus,
20808-2,Ergot alkaloid,Ergot Alkaloid,
20809-0,Ergot alkaloid,Ergot Alkaloid,
20811-6,Escherichia coli,Escherichia coli,
20812-4,Escherichia coli 987P,Escherichia coli 987P,
20813-2,Escherichia coli F41,Escherichia coli F41,
20814-0,Escherichia coli F41,Escherichia coli F41,
20815-7,Escherichia coli K88,Escherichia coli K88,
20816-5,Escherichia coli K88,Escherichia coli K88,
20817-3,Escherichia coli K88,Escherichia coli K88,
2081-8,Cholecystokinin,Cholecystokinin,
20818-1,Escherichia coli K99,Escherichia coli K99,
20819-9,Escherichia coli K99,Escherichia coli K99,
20821-5,Escherichia coli K99,Escherichia coli K99,
20822-3,Escherichia coli K99,Escherichia coli K99,
2082-6,Cholestanol,Cholestanol,
20826-4,Gallotannin,Gallotannin,
20827-2,Gallotannin,Gallotannin; Gastric Fluid,
20828-0,Gallotannin,Gallotannin,
20829-8,Glycol,Glycol; Tissue Unspecified,
20830-6,Glycol,Glycol; Urine,
20831-4,Glycolate,Glycolate; Tissue Unspecified,
20833-0,Haemophilus paragallinarum serotype,Haemophilus paragallinarum serotype,
2083-4,Cholesterol esterase,Cholesterol Esterase,
20835-5,Herbicide,Herbicide; Ingesta,
20836-3,Herbicide,Herbicide; Tissue Unspecified,
20838-9,Herbicide,Herbicide; Gastric Fluid,
20839-7,Herbicide,Herbicide,
20840-5,Herbicide,Herbicide; Ingesta,
20841-3,Herbicide,Herbicide; Tissue Unspecified,
2084-2,Cholesterol esters,Cholesterol Esters,
20843-9,Avian infectious laryngotracheitis virus Ag,Avian Infectious Laryngotracheitis virus antigen,
20844-7,Avian infectious laryngotracheitis virus Ag,Avian Infectious Laryngotracheitis virus antigen,
20853-8,Equine herpesvirus 1 Ag,Equine Herpesvirus 1 antigen,
20854-6,Equine herpesvirus 1 Ag,Equine Herpesvirus 1 antigen,
20855-3,IgG.bovine,IgG Bovine,
20856-1,IgG.equine,IgG Equine; Fluid Fetus,
20857-9,IgG.equine,IgG Equine,
20858-7,Infectious bronchitis virus genotype,Infectious Bronchitis virus Genotype,
2085-9,Cholesterol.in HDL,Cholesterol In HDL,
20859-5,Infectious bronchitis virus serotype,Infectious Bronchitis virus serotype,
20860-3,Infectious bronchitis virus,Infectious Bronchitis virus,
20861-1,Infectious bronchitis virus genotype,Infectious Bronchitis virus Genotype,
20862-9,Influenza virus A Ab,Avian Influenza virus antibody,
20865-2,Iodine,Iodine; Liver,
20867-8,Lead,Lead; Bone,
20868-6,Leptospira sp,Leptospira species,
20869-4,Leptospira sp,Leptospira species,
20872-8,Magnesium,Magnesium; Ocular Fluid,
20873-6,Alcelaphine herpesvirus 1 Ab,Alcelaphine Herpesvirus 1 antibody,
20874-4,Manganese,Manganese; Tissue Unspecified,
2087-5,Cholesterol.in IDL,Cholesterol In IDL,
20877-7,Bacteria identified,Culture,
20878-5,Bacteria identified,"Culture, Anaerobic",
20881-9,Microscopic observation,Microscopic Examination,
20882-7,Microscopic observation,Microscopic Examination,
20883-5,Microscopic observation,Microscopic Examination,
20884-3,Microscopic observation,Microscopic Examination,
20885-0,Microscopic observation,Microscopic Examination,
20886-8,Molybdenum,Molybdenum,
20887-6,Molybdenum,Molybdenum; Tissue Unspecified,
20889-2,Monensin,Monensin; Gastric Fluid,
208-9,Cyclacillin,"Cyclacillin, MLC",
2089-1,Cholesterol.in LDL,Cholesterol In LDL,
20892-6,Mycobacterium avium subspecies paratuberculosis,Mycobacterium avium subspecies paratuberculosis,
20893-4,Mycobacterium avium subspecies paratuberculosis,Mycobacterium avium subspecies paratuberculosis,
20894-2,Mycobacterium avium subspecies paratuberculosis Ab,Mycobacterium avium subspecies paratuberculosis antibody,
20895-9,Mycoplasma gallisepticum Ag,Mycoplasma gallisepticum antigen,
20896-7,Mycoplasma sp,Mycoplasma species,
20897-5,Mycoplasma sp serotype,Mycoplasma species serotype,
20899-1,Mycoplasma sp,Mycoplasma species,
20900-7,Mycoplasma sp Ab,Mycoplasma species antibody,
20901-5,Mycoplasma sp Ag,Mycoplasma species antigen,
20902-3,Mycoplasma sp+Ureaplasma sp,Mycoplasma species + Ureaplasma species,
20904-9,Neospora caninum Ab,Neospora caninum antibody,
20905-6,Oleandrin,Oleandrin; Urine,
20906-4,Oleandrin,Oleandrin; Ingesta,
20907-2,Organochlorine pesticides,Organochlorine Pesticides; Blood,
20908-0,Organochlorine pesticides,Organochlorine Pesticides,
20909-8,Organochlorine pesticides,Organochlorine Pesticides; Gastric Fluid,
20910-6,Organochlorine pesticides,Organochlorine Pesticides; Milk,
20911-4,Organochlorine pesticides,Organochlorine Pesticides; Tissue Unspecified,
20912-2,Organochlorine pesticides,Organochlorine Pesticides; Blood,
20913-0,Organochlorine pesticides,Organochlorine Pesticides,
20914-8,Organochlorine pesticides,Organochlorine Pesticides; Gastric Fluid,
20915-5,Organochlorine pesticides,Organochlorine Pesticides; Milk,
20916-3,Organochlorine pesticides,Organochlorine Pesticides; Tissue Unspecified,
2091-7,Cholesterol.in VLDL,Cholesterol In VLDL,
20917-1,Organophosphate pesticides,Organophosphate Pesticides; Blood,
20918-9,Organophosphate pesticides,Organophosphate Pesticides,
20919-7,Organophosphate pesticides,Organophosphate Pesticides; Gastric Fluid,
20920-5,Organophosphate pesticides,Organophosphate Pesticides; Tissue Unspecified,
20921-3,Organophosphate pesticides,Organophosphate Pesticides,
20922-1,Organophosphate pesticides,Organophosphate Pesticides; Gastric Fluid,
20923-9,Organophosphate pesticides,Organophosphate Pesticides; Tissue Unspecified,
20924-7,Ova+Parasites identified,Ova + Parasites,
20925-4,Ova+Parasites identified,Ova + Parasites,
20926-2,Ova+Parasites identified,Ova + Parasites,
20927-0,Oxalate,Oxalate; Tissue Unspecified,
20928-8,Oxalate,Oxalate,
20929-6,Paraquat,Paraquat; Gastric Fluid,
20930-4,Paraquat,Paraquat; Tissue Unspecified,
20931-2,Parasites,Parasites,
20932-0,Parasite identified,Parasite,
2093-3,Cholesterol,Cholesterol,
20933-8,Parasite identified,Parasite,
20935-3,Pasteurella multocida serotype,Pasteurella multocida serotype,
20936-1,Pentachlorophenol,Pentachlorophenol; Tissue Unspecified,
20937-9,Pentachlorophenol,Pentachlorophenol; Tissue Fat,
20938-7,Phenols,Phenols; Gastric Fluid,
20939-5,Phosphide,Phosphide; Gastrointestinal Content,
20940-3,Phosphide,Phosphide,
2094-1,Cholesterol.non-esterified,Cholesterol Non-Esterified,
20946-0,Retinol,Retinol; Liver,
20948-6,Retinol,Retinol; Tissue Unspecified,
20949-4,Rickettsia sp,Rickettsia species,
20951-0,Salmonella sp serotype,Salmonella species serotype,
20953-6,Salmonella sp identified,Salmonella species,
20955-1,Salmonella sp identified,Salmonella species,
20956-9,Sarcocystis neurona Ab,Sarcocystis neurona antibody,
20957-7,Sarcocystis neurona Ab,Sarcocystis neurona antibody,
2095-8,Cholesterol.in HDL/Cholesterol.total,Cholesterol In HDL/Cholesterol Total Ratio,
20958-5,Sarcocystis neurona Ab,Sarcocystis neurona antibody,
20959-3,Sarcocystis neurona Ag,Sarcocystis neurona antibody,
20960-1,Selenium,Selenium; Gastric Fluid,
20962-7,Serpulina hyodysenteria,Serpulina hyodysenteria,
20963-5,Serpulina hyodysenteria,Serpulina hyodysenteria,
2096-6,Cholesterol/Triglyceride,Cholesterol/Triglyceride Ratio,
20966-8,Staphylococcus sp identified,Staphylococcus species,
20968-4,Staphylococcus sp identified,Staphylococcus species,
20969-2,Strychnine,Strychnine; Gastric Fluid,
209-7,Cyclacillin,"Cyclacillin, MIC",
20970-0,Strychnine,Strychnine,
20972-6,Strychnine,Strychnine; Tissue Unspecified,
20973-4,Sulfate,Sulfate; Gastric Fluid,
2097-4,Cholinesterase,Cholinesterase; Amniotic Fluid,
20974-2,Sulfate,Sulfate,
20975-9,Thallium,Thallium; Tissue Unspecified,
20976-7,Tritrichomonas foetus,Tritrichomonas foetus,
20977-5,Urea,Urea; Blood,
20978-3,Urea,Urea; Gastric Fluid,
20980-9,Venezuelan equine encephalitis virus Ab,Venezuelan Equine Encephalitis virus antibody,
20981-7,Verotoxin identified,Verotoxin,
2098-2,Cholinesterase,Cholinesterase,100000.968.000
20982-5,Western equine encephalitis virus Ab,Western Equine Encephalitis virus antibody,
20983-3,Western equine encephalitis virus Ab,Western Equine Encephalitis virus antibody,
20984-1,Western equine encephalitis virus Ab,Western Equine Encephalitis virus antibody,
20985-8,Western equine encephalitis virus Ab,Western Equine Encephalitis virus antibody,
20986-6,Western equine encephalitis virus Ab,Western Equine Encephalitis virus antibody,
20988-2,Zinc phosphide,Zinc Phosphide; Gastrointestinal Content,
20989-0,Zinc phosphide,Zinc Phosphide,
2099-0,Cholinesterase,Cholinesterase; RBC,100000.969.000
20990-8,APC gene mutation analysis,APC gene mutation analysis; Blood/Tiss,
20991-6,Antithrombin,Antithrombin,
20992-4,Bordetella pertussis Ab,Bordetella pertussis antibody,
20994-0,Choriogonadotropin,Choriogonadotropin,
20995-7,Cortisol^1H post dose corticotropin,Cortisol 1h Post Dose Corticotropin [ACTH],
20996-5,Coxsackievirus B1+B2+B3+B4+B5+B6 Ab,Coxsackievirus B1+B2+B3+B4+B5+B6 antibody,
20998-1,Cell fractions,Cell fractions; CSF,
20999-9,Cell fractions,Cell fractions; Fluid,
21000-5,Erythrocyte distribution width,Erythrocyte Distribution Width; RBC,200000.008.200
21001-3,Coagulation factor VIII,Coagulation Factor VIII (eight),
21002-1,Fibrinogen,Fibrinogen,
21003-9,Fungus identified,Stain,
21004-7,Glucose tolerance,Glucose Tolerance,100000.106.300
2100-6,Cholylglycine,Cholylglycine,
21008-8,HIV 1 RNA,HIV 1 RNA,
21009-6,HIV 1,HIV 1,
21010-4,Cells.CD1,CD1 Cells; Blood,
21011-2,Cells.CD13,CD13 Cells; Blood,
21012-0,Cells.CD15,CD15 Cells; Blood,
21013-8,Cells.CD22,CD22 Cells; Blood,
2101-4,Cholylglycine.conjugated,Cholylglycine Conjugated,
21014-6,Cells.CD24,CD24 Cells; Blood,
21015-3,Cells.CD33,CD33 Cells; Blood,
21016-1,Cells.CD41,CD41 Cells; Blood,
21017-9,Cells.CD57,CD57 Cells; Blood,200000.097.100
21018-7,Cells.CD61,CD61 Cells; Blood,
21019-5,Metanephrine,Metanephrine; 24h Urine,
21020-3,Bacteria identified,Culture; Anaerobic + Aerobic,500000.315.300
21021-1,Microscopic observation,Microscopic Examination,700000.250.111
2102-2,Chondroitin Sulfate,Chondroitin Sulfate; Urine,
21022-9,Microscopic observation,Microscopic Examination,
21023-7,Neutrophil cytoplasmic Ab,Neutrophil Cytoplasmic antibody,
21024-5,Pathologist interpretation,Pathologist Interpretation,
21025-2,Pathologist interpretation,Pathologist Interpretation,700000.300.010
21026-0,Pathologist interpretation,Pathologist Interpretation,
21027-8,Platelet aggregation,Platelet Aggregation,
21028-6,Protein,Protein; 24h Urine,
2103-0,Choriomammotropin,Choriomammotropin; Amniotic Fluid,
21031-0,Saint Louis encephalitis virus,Saint Louis Encephalitis virus,
21032-8,Coagulation thrombin induced,Thrombin Time; Blood,
21033-6,Yeast.budding,Yeast; Budding,
21034-4,11-Deoxycortisol^evening,11-Deoxycortisol Evening,
21035-1,11-Deoxycortisol^morning,11-Deoxycortisol Morning,
21036-9,17-Hydroxycorticosteroids,17-Hydroxycorticosteroids; 24h Urine,
21037-7,17-hydroxypregnenolone,17-Hydroxypregnenolone; 24h Urine,
21038-5,17-Ketosteroids,17-Ketosteroids; 24h Urine,
21039-3,18-Hydroxycortisol,18-Hydroxycortisol; 24h Urine,
21041-9,3-Hydroxydodecanedioate/Creatinine,3-Hydroxydodecanedioate/Creatinine Ratio; Urine,
21042-7,3-Hydroxydodecanoate/Creatinine,3-Hydroxydodecanoate/Creatinine Ratio; Urine,
21043-5,3-methoxy-4-hydroxyphenylglycol,3-Methoxy-4-Hydroxyphenylglycol; 24h Urine,
21044-3,5 alpha-Tetrahydrocortisol,5 Alpha-Tetrahydrocortisol; 24h Urine,
21045-0,5-hydroxytryptophan,5-Hydroxytryptophan; 24h Urine,
21046-8,7-aminoflunitrazepam,7-Aminoflunitrazepam,
21047-6,8-hydroxyloxapine,8-Hydroxyloxapine; Urine,
2104-8,Choriomammotropin,Choriomammotropin,
21048-4,Acetaldehyde,Acetaldehyde; Urine,
21049-2,Acetone,Acetone; Tissue Unspecified,
210-5,Cyclacillin,"Cyclacillin, KB",
21051-8,Acrylaldehyde,Acrylaldehyde,
21052-6,Adenosine monophosphate.cyclic.nephrogenous,Adenosine Monophosphate Cyclic [cAMP] Nephrogenous,
21053-4,Adenovirus Ab.IgG,Adenovirus antibody IgG,
21054-2,Adenovirus Ab.IgM,Adenovirus antibody IgM,
2105-5,Choriogonadotropin,Choriogonadotropin; Semen,
21055-9,Adenovirus DNA,Adenovirus DNA,
21056-7,Alanine+Cystine+Histidine+Homocysteine+Leucine+Phenylalanine+Tyrosine,Alanine + Cystine + Histidine + Homocysteine + Leucine + Phenylalanine + Tyrosine; Urine,
21057-5,Alanine+Histidine+Leucine+Phenylalanine+Tyrosine,Alanine + Histidine + Leucine + Phenylalanine + Tyrosine,
21058-3,Albumin^2H post peritoneal dialysis,Albumin 2h Post Peritoneal Dialysis,
21059-1,Albumin,Albumin; 24h Urine,
21060-9,Alnus incana Ab.IgE.RAST class,Grey Alder IgE RAST,
21061-7,Medicago sativa Ab.IgG.RAST class,Alfalfa IgG RAST,
21062-5,Allobarbital,Allobarbital,
2106-3,Choriogonadotropin,Choriogonadotropin; Urine,100000.079.000
21063-3,Prunus dulcis Ab.IgG.RAST class,Almond IgG RAST,
21064-1,Alpha glucosidase,Alpha Glucosidase; Amniotic Fluid,
21065-8,Alternaria alternata Ab.IgG.RAST class,Alternaria alternata IgG RAST,
21066-6,Ampicillin,Ampicillin,
21067-4,Monomorium minimum Ab.IgE.RAST class,Black Ant IgE RAST,
21068-2,Pogonomyrmex barbatus Ab.IgE.RAST class,Red Ant IgE RAST,
21070-8,Antibiotic XXX,"Antibiotic XXX, MIC",
2107-1,Choriogonadotropin,Choriogonadotropin; Urine,
21071-6,Antimony,Antimony; 24h Urine,
21072-4,Malus sylvestris Ab.IgG.RAST class,Apple IgG RAST,
21073-2,Prunus armeniaca Ab.IgG.RAST class,Apricot IgG RAST,
21074-0,Arsenic,Arsenic; 24h Urine,
21075-7,Ascaris lumbricoides Ab.IgE,Ascaris lumbric IgE,
21076-5,Ascaris lumbricoides Ab.IgE.RAST class,Ascaris lumbric IgE RAST,
21077-3,Fraxinus nigra Ab.IgE,Black Ash IgE,
21078-1,Fraxinus pennsylvanica Ab.IgE,Green Ash IgE,
21079-9,Fraxinus pennsylvanica Ab.IgE.RAST class,Green Ash IgE RAST,
21080-7,Asialoganglioside GM1 Ab,Asialoganglioside GM1 antibody,
21081-5,ASPA gene mutation analysis,ASPA gene mutation analysis; Blood/Tiss,
21082-3,Asparagus officinalis Ab.IgG.RAST class,Asparagus IgG RAST,
21084-9,Aspergillus flavus Ab,Aspergillus flavus antibody,
21085-6,Aspergillus fumigatus Ab,Aspergillus fumigatus antibody,
21086-4,Aspergillus niger Ab,Aspergillus niger antibody,
21087-2,Aspergillus terreus Ab.IgE.RAST class,Aspergillus terreus IgE RAST,
21088-0,Azinphos-methyl,Azinphos-Methyl; Urine,
2108-9,Choriogonadotropin.alpha subunit,Choriogonadotropin Alpha Subunit,
21089-8,Babesia microti DNA,Babesia microti DNA,
21090-6,Musa spp Ab.IgG.RAST class,Banana IgG RAST,
21091-4,Barbiturates present,Barbiturates Present,
21092-2,Hordeum vulgare Ab.IgG.RAST class,Barley IgG RAST,
21093-0,Basement membrane Ab.IgG,Basement Membrane antibody IgG,
21094-8,Basophils/100 leukocytes,Basophils/100 Leukocytes; Sputum,
21095-5,BCL2 gene rearrangements,BCL2 gene rearrangements; Blood/Tiss,
21096-3,Bean black Ab.IgE,Black Bean IgE,
2109-7,Choriogonadotropin.alpha subunit,Choriogonadotropin Alpha Subunit,
21097-1,Bean black Ab.IgE.RAST class,Black Bean IgE RAST,
21098-9,Bean green Ab.IgG.RAST class,Green Bean IgG RAST,
21099-7,Bean kidney red Ab.IgG.RAST class,Red Kidney Bean IgG RAST,
21100-3,Vigna radiata Ab.IgG.RAST class,Mug Bean IgG RAST,
21101-1,Bean pinto Ab.IgG.RAST class,Pinto Bean IgG RAST,
21102-9,Glycine max Ab.IgG.RAST class,Soybean IgG RAST,
21104-5,Glycine max dust Ab.IgE.RAST class,Soybean Dust IgE RAST,
2110-5,Choriogonadotropin.beta subunit (pregnancy test),bHCG,100000.079.250
21105-2,Bean yellow Ab.IgG.RAST class,Yellow Bean IgG RAST,
21106-0,Beef Ab.IgG.RAST class,Beef IgG RAST,
21107-8,Bendiocarb,Bendiocarb; Urine,
21108-6,Beta 2 glycoprotein 1 Ab.IgA,Beta 2 Glycoprotein 1 antibody IgA,
21109-4,Beta lactoglobulin Ab.IgG.RAST class,Beta Lactoglobulin IgG RAST,
21110-2,Beta-n-acetylhexosaminidase.B/Beta-n-acetylhexosaminidase.total,Beta-N-Acetylhexosaminidase B/Total Beta-N-Acetylhexosaminidase Ratio; Blood,
21111-0,Beta-N-acetylhexosaminidase.B/Beta-N-acetylhexosaminidase.total,Beta-N-Acetylhexosaminidase B/Total Beta-N-Acetylhexosaminidase Ratio,
21112-8,Birth date,Birth Date,
2111-3,Choriogonadotropin.beta subunit,Choriogonadotropin Beta Subunit,
21113-6,Bismuth,Bismuth; 24h Urine,
21114-4,Blasts/100 leukocytes,Blasts/100 Leukocytes; Blood,
21115-1,Vaccinium myrtillus Ab.IgG.RAST class,Blueberry IgG RAST,
21116-9,Borrelia burgdorferi 66kD Ab.IgM,Borrelia burgdorferi 66KD antibody IgM,
21117-7,Borrelia burgdorferi 93kD Ab.IgM,Borrelia burgdorferi 93KD antibody IgM,
21118-5,Borrelia burgdorferi Ab.IgG,Borrelia burgdorferi antibody IgG,
21119-3,Borrelia burgdorferi Ab.IgM,Borrelia burgdorferi antibody IgM,
21120-1,Borrelia burgdorferi DNA,Borrelia burgdorferi DNA,
2112-1,Choriogonadotropin.beta subunit (pregnancy test),bHCG; Urine,100000.079.300
21121-9,Borrelia hermsii Ab.IgG,Borrelia hermsii antibody IgG,
21122-7,Borrelia hermsii Ab.IgM,Borrelia hermsii antibody IgM,
21123-5,Bran wheat Ab.IgE.RAST class,Wheat Bran IgE RAST,
21124-3,Brassica oleracea var italica Ab.IgG.RAST class,Broccoli IgG RAST,
21125-0,Brush border Ab,Brush Border antibody,
21126-8,Brassica oleracea var gemmifera Ab.IgG.RAST class,Brussel Sprouts IgG RAST,
21127-6,Brassica oleracea var capitata Ab.IgG.RAST class,Cabbage IgG RAST,
21128-4,Cadmium,Cadmium; Nail,
21129-2,Cadmium,Cadmium,
211-3,Cyclacillin,"Cyclacillin, SBT",
21130-0,Cadmium,Cadmium; 24h Urine,
21131-8,Calcitonin^10M post 0.5 ug/kg pentagastrin IV,Calcitonin 10m Post 0.5 ug/kg Pentagastrin IV,
21132-6,Calcitonin^1M post 0.5 ug/kg pentagastrin IV,Calcitonin 1m Post 0.5 ug/kg Pentagastrin IV,
21133-4,Calcitonin^2M post 0.5 ug/kg pentagastrin IV,Calcitonin 2m Post 0.5 ug/kg Pentagastrin IV,
21134-2,Calcitonin^3M post 0.5 ug/kg pentagastrin IV,Calcitonin 3m Post 0.5 ug/kg Pentagastrin IV,
21135-9,Canrenone,Canrenone,
21136-7,Cucumis melo spp Ab.IgG.RAST class,Melon IgG RAST,
21137-5,Carageenan Ab.IgE.RAST class,Carageenan IgE RAST,
21138-3,Carbaryl,Carbaryl; Urine,
2113-9,Choriogonadotropin.beta subunit,Choriogonadotropin Beta Subunit; 24h Urine,
21139-1,Carbofuran,Carbofuran; Urine,
21140-9,Carbophenothion,Carbophenothion; Urine,
21141-7,Elettaria cardamomum Ab.IgE.RAST class,Cardamon IgE RAST,
21142-5,Carisoprodol,Carisoprodol; Urine,
21143-3,Carp Ab.IgE,Carp IgE,
21144-1,Carp Ab.IgE.RAST class,Carp IgE RAST,
21145-8,Daucus carota Ab.IgG.RAST class,Carrot IgG RAST,
21146-6,Casein Ab.IgG.RAST class,Casein IgG RAST,
2114-7,Choriogonadotropin.beta subunit,Choriogonadotropin Beta Subunit; Urine,
21147-4,Brassica oleracea var botrytis Ab.IgG.RAST class,Cauliflower IgG RAST,
21148-2,Cedar white Ab.IgE,White Cedar IgE,
21150-8,Cefaclor Ab.IgE.RAST class,Cefaclor IgE RAST,
21151-6,Ceftazidime,Ceftazidime,
21152-4,Apium graveolens Ab.IgG.RAST class,Celery IgG RAST,
2115-4,Choriogonadotropin.beta subunit.free,Choriogonadotropin Beta Subunit Free,
21154-0,Cells.CD11C/100 cells,Cells.CD11C/100 cells,
2116-2,Choriogonadotropin.intact,Choriogonadotropin Intact,
21166-4,Cells.CD56/100 cells,Cells.CD56/100 cells,
21167-2,Cells.CD61/100 cells,Cells.CD61/100 cells,
21169-8,Cells.CD71/100 cells,Cells.CD71/100 cells,
2117-0,Choriogonadotropin.intact,Choriogonadotropin Intact,
21171-4,Cells.FMC7/100 cells,Cells.FMC7/100 cells,
21172-2,Cells.XXX/100 cells,Cells.XXX/100 cells,
21173-0,Cephaeline,Cephaeline,
21174-8,Cephaeline,Cephaeline; Urine,
21175-5,Cephalexin,Cephalexin,
21176-3,Cerebroventricular lining cells,Cerebroventricular Lining Cells,
21178-9,Cheese cheddar type Ab.IgG.RAST class,Cheddar Cheese IgG RAST,
21179-7,Cheese cream Ab.IgE.RAST class,Cream Cheese IgE RAST,
21180-5,Cheese roquefort Ab.IgE.RAST class,Roquefort Cheese IgE RAST,
21181-3,Prunus avium Ab.IgG.RAST class,Cherry IgG RAST,
